document,label
!! 종신형 때려,2
정일이 평일이도 뭇지않게 악질이다,2
할줄 미친0들 아는게 뭐고,2
못서게 다시는 강단에 해야함,2
이제 힐러리를 감옥에 쳐 넣어라!!!,2
0.056은 약한거 아니냐 지금 이용찬 정찬헌 정성훈 손영민 걸린거보면 싸그리다 취소수준인데,2
고작 사람죽이고 8년?,2
전라도 매수팀을 짓밟아주세요 !!!,2
 이런 뉴스 쓰지마라 공무원들 국민혈세 나랏돈 빼먹을 핑계만준다,2
닥년은 머하는데???,2
해줘라! 잡아서 똑같이,2
개같다. 진짜,2
참 기가찬다 이건뭐 양아치랑 다를바가 없네,2
너때문에 다리가다 후들거린다 분노로...,2
지구상 최악의 종자 짱께들..,2
월요일아침부터  열받네..,2
개빡쳐!!!!!!!!! 아 ,2
주차할때 우리아파트에 옆에 남못대도록 애매하게주차하는사람있는데 정말 몰상식이다..,2
정신나간 아니 이 기자님아.,2
따져도되는거죠?아씨ㅜ 가서 환불받고,2
건 각성해야할 제일 무도빠들이다. 이중잣대 좀 대지마라. 역겹고 토쏠려서 니들하고 같은 인간 되기 싫어서 무도 포기한 인간도 있다.,2
아조깐네 진짜.,2
기춘아 죽을 때 콩밥 한 숟갈은 괜찮잖아?,2
저 안들었지 칼만 쓰레기들은 강도다,2
한국오면 일본놈들 멱을 따버리자!!!!,2
하나도없어 믿을게 이나라는,2
두고두고 역사에 남아 조롱받을 년.,2
저승맛을 디져봐야 알지,2
인도인을 애플이 미개인으로 취부하는데 어느 누가 좋다고 승인해 주겠나!,2
직원 백혈병 걸린 산재로 500만원 주는건 아깝고정유라 말 몇십억원은 안아깝고.,2
"편지를썼다는데여자친구로써 그 전여자친구가 근데 곰신으로써 뭔가 화가나네요,.",2
"모든 탄핵과 관련자 민, 형사처벌 !!!",2
끼고 마스크 아이들한테 놀란 말이나 하도록 만드는 무능한 정부.,2
어색하지 개명해도 이완용으로 않겠어,2
기자랍시고 이런 애들도 월급 받겠지??,2
없는데 야근수당도 줘같은회사,2
폐쇄해라. 다 개공장을,2
남까는 반성과 노력보단 정부나 기자나 국민이나!,2
치고.사회에세 붙어서 사기나 조영남.신정아.똑같은것들끼리 완전 매장시켜라.,2
것들이 저런 겨우 교수라고..,2
제가 손이 너무 느리다고 10일지나고 그냥 3500원 주신데요,2
외노자는 저지른 범죄 추방해라.,2
여행 필리핀 가봤는대 인간들 진짜 더럽고 나라자체가 후진국임,2
그놈이 그놈이니까..,2
사기나 붙어서 조영남.신정아.똑같은것들끼리 치고.사회에세 완전 매장시켜라.,2
중국이란 나라가 세계경제에 끼어들고 나서 이래저래 득보다 실이 엄청 많다.,2
잡힐까요 근데 사기꾼색이,2
국민들은 우리 니때매 쳐돌아 미칠지경이다.,2
서울시청을 옮기거나 폭파해 버려라.,2
깜방들어가도 하야하고 알아서 현찮을판에 얘 뭐라고 자꾸 지껄이냐,2
계시다면 신이 아...진짜! 저것들좀 벌주세요.,2
댕기면서 들고 사시미를 후려버려야만 한다,2
놀아라 김제동은 문재인이랑 좌빨놈아,2
지발저린모습이네 왜이리 OOO떨까 정말떳떳하다면,2
부산와서 이자슥은 우리가 남이가 하더니 부산갈구고있었네,2
내 응 폰 어플에 구라청 니새1끼들보다 정확한 친구가 서울 내일 18시까지 비 안온댄다 글 내려라 :),2
아닌 일본인이 한국인으로 태어난게 천추의 한입니다,2
공무집행 방해로 그냥 싹 다 집어 쳐 넣읍시다.,2
입만 열면 개구라....떳떳하면 검찰 조사 왜 안받냐?,2
새끼들이 변호인단 더 나쁜놈들이네,2
박근혜 산처럼 쌓은건 거짓말을 니년이다 씨댕아,2
용서받지 못할 년,2
진짜 아 부글부글 끓어오른다.,2
더이상은  안되겠습니다~!!,2
뭐고니새끼 빙하고 ㅈㄴ 굶어죽게 냅둘꺼임알아서 잘 하셈ㅈㄴ 사랑해♥ㅋㅋㅋㅋㅋ,2
따까리 아베 누가뭐래도 친일파...,2
뭐하냐  개탄스럽다,2
포승줄도 채우고 수갑 하고유니폼 입혀라,2
먼저 악풀들 자신들  리콜해라.,2
10억엔에 목숨걸고 진짜 비굴하게 외교하네..일본대사 필요없고 외교부 문 닫아라 그냥,2
미쳤어! 미쳤네! 천호식품 아웃!,2
말아먹을려고  나라를 작정을 한 시키들....,2
만들다가 갑자기 7을만드니까허겁지겁 노트6만들차례였는데 불량품 만듬 폭탄급발명품,2
하지맙시다 저런짓 좀 제발,2
아침부터 욕나오네.,2
돈이면 나라도 팔아먹는 병신년들,2
필요해...... 이래서 사형제도가 ㅣ,2
개스람은 다 죽이는게 지구를 위한길이다,2
똑같은  녀언놈들아!,2
"극형에 법조인부터 국개의원, 처해야지~",2
알아서 하야하고 깜방들어가도 현찮을판에 얘 뭐라고 자꾸 지껄이냐,2
 저런 파렴치들이 있어 많다,2
아 ㅡㅡ 죽여벌라 호 .........애기보는데 씨 ㅡㅡ,2
최악의 역대 졸전이였다,2
이년 우주로가라,2
광주인의 어깨에 너의 분노가 가득 들러붙었을꺼다,2
끌거냐! 언제까지 시간 ,2
이런것종 쉐키들이 쩍빠리 배워야 할텐데..,2
검찰이 잡아 족쳐라 모조리 살길이다,2
검찰 열면 개구라....떳떳하면 입만 조사 왜 안받냐?,2
통화도안되고  진짜화남,2
살인마 전대가리가 아직도 잘 살고 있는 헬조선,2
안산다고!! ㅇㅇ 안사,2
한날  하구 연예인 비리 ...,2
정신 이제 ㅉ 차렸냐,2
국민연금 정부가 돈 떼먹으려고 별 쌩쇼를 다 하네...,2
교사 말한 그렇게 학교ㆍㆍ처벌받을 각오 되있지?,2
하고 뽑아야 뿌리를 대통령 구속수사해야한다.,2
퉤퉤~~~이경재변호사 양아치년 에이 너도 마찬가지야.,2
많은듯하다 댓글에 사이코패스가,2
비행기끊어서 좌좀들 단체로 덴마크로 가라 ㅋㅋ 부들부들 보이네 ㅋ,2
세금은 이렇게 국민의 나랏님들 주머니속으로 진짜 미개하다,2
"개돼지도 아니고, 사용자 말고 공급자를 처리해야지",2
쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기,2
하면서 계속 정보얻고 떠들으려고그래서 내 노트북도 친오빠아플때준거남친줬다고 구라깠어 실컷 ?? ㅋㅋㅋㅋㅋㅋㅋ,2
안할수가없다 안할래야 욕을,2
주둥이라고... 뜰린 ㄱH가튼년이,2
반드시구속수사해야한다!!!,2
비싸!!!!!!!!!!!!!! 너무 생리대,2
얘는 또부상당한겨 ㅋ 부상안당한날이없구만,2
소환거부하면 달군 인두로 지져버리고 엎어놓고 구두발로 질근질근 밟아 버려라,2
개구라....떳떳하면 열면 입만 검찰 조사 왜 안받냐?,2
위증죄로만 몇명은 그냥 가시네~~^^,2
!! 때려 종신형,2
특검 부끄럽지도 않냐?,2
폐지해 누진세 시방들아,2
전문ceo 써라 무능한 왕족 없애고,2
얼마나 일본애들이 비웃을까나 이망할뇬아,2
선수 팔아먹은 돈은 어디다 쓰는거야.,2
정신병동 나라 전체가,2
죽여버리고 싶다 진짜,2
해라! 싫지만.생중계 낮짝보기 욕이라도 끌어 붓자!,2
북한은 IS와 사회 악 인듯,2
후 탄핵 감옥이 아니라 정신병원으로 보내야할 듯?,2
기내에서 이번에 난동부린 놈의 여권도 영구 박탈해라!!,2
군비리 보면 군용테스트도 믿을께 못되지않을까싶다,2
조저야 정유라 진작에 순시리 다불지 창창한애 50년 썩어라 이럼 된다,2
너무 손이 제가 느리다고 10일지나고 그냥 3500원 주신데요,2
맞아라. 쳐 20대...만,2
일국의지도자가할짓이냐? 군사정권이나일제강점기도아니도문화블랙리스트는뭐고 대포폰은 뭔지금이,2
"22조를 차라리 4대강 제주도,울릉도 다리연결에 쓰지.. 쩝.",2
노력해서 나뻤지만 머리가 수재가 됐다는 말은 순 구라다~!!,2
구축해서 충전인프라나 전기차 전기차 소비진작 시킬 생각이나 좀 해라 덜떨어진 새 끼들아,2
주지말고 더 나라망신 푹뒤로가서 암생각말고 살어~^^,2
맨날 온도도 뭔놈의 틀려요!!!....썅!!!...,2
놈아 이 .개차반,2
밝혀 다 속속들이 법의 심판을 받아라!!!,2
추방해라! 불체자 미국,2
"90%가 국민 중소기업에 근무하는데, 중소기업도 강제로 하게 법좀 바꾸고, 지원도 팍팍좀 해줘라.. 꼴랑 30만원이 뭐냐..",2
윤호야 똥배우 발연기 발배우 발윤호야 연기도 못하면서 연기 좀 하지마라! 민폐다!,2
화가나서 더이상은 견디기가 어렵네요,2
지져버리고 달군 인두로 소환거부하면 엎어놓고 구두발로 질근질근 밟아 버려라,2
독재했다는거 국가에서 민주주의 자체가 범죄인데,2
멀어서 질투심에 눈이 폭언을 해버렸다,2
기름뱀장어새캬 꺼져 ..,2
던지고 쳐 사자굴에 싶다,2
니얼굴이 거울을 봐라 사람 얼굴인가한눈에 봐도 너에 심경과 마음이 보인다,2
핑계 변명 집어치우고 다 폐기해라,2
세월호 화물칸 진상규명하라!!!,2
망친 민주주의를 완전히  죄인을 감싸는게 진짜 간첩짓 아닌가?,2
좋은말 턱 집어넣어라 할 때,2
아니라 통신비가 준게 싼폰을 살수 밖에 없이 만들어서 그렇지,2
나라 이게 무슨 망신이냐,2
니들 호구로 보는 마인드를 고치기 전엔 절대 안탄다!,2
꺼져라 제발 좀 망할x년아,2
x발  개 최순실이 지금 존나 아미없는 빙신짓을 해서,2
화가 언젠가는 사람에게도 미칠것 같아요,2
추석 다들 좃같은 보내시길 바랍니다^^,2
무슨 너는 말을 해도 이제는 진실로 느껴지지 않는다.,2
기레기 쓰레기 저질이구나 언론이 새끼,2
"대변인,외교관,하다못해 대통령부터 시작해서 중소기업 자식놈까지 아주 국제적으로 나라망신을 이키는구나!",2
당신은  내가보기엔 위선자..,2
아주 한다. 가지가지로,2
설현지민 aoa 이세영이랑 이 3명은 충분히 연예계 퇴출감이다,2
끌려가신 강제로 할머님들을 도대체언제까지 욕보이실껀가요?,2
뭐든걸 다 금지하는 나라,2
극치네 뻔뻔함의 ㅉㅉ,2
쌍판 저 아! 언제 까지 봐야해,2
사람 진짜 아 아프게 하는 쓰레기들다 뒤졌으면 좋겠다,2
보니 ㅋㅋ.. 삼성이 디자인은 침해했다는 게 맞네 ㅋㅋ 에휴,2
있구나 쓰레기가 교육부에도,2
썩은뿌리가 다시는 자라나지 못하도록 철저하게 뽑아버려야 한다.,2
울화통터지져...  아휴,2
원도 원 플러스 미국에선 하면서!!,2
이정현 탄핵되면 약속한대로 손에 장지질준비해라!,2
학원 니들한테 넘길 줄 알았어?,2
오촌살인사건보고 진짜 분노가치밀어오른다,2
원래  야간알바들 이런가요?;;,2
합의 진짜 와 없이 싹다 처벌해주길!!,2
모두 관련된 놈들 이번일과 처벌해야합니다,2
써라.. 아주 소설을 음주에 도주에 살인에... 사형시켜라,2
멍청하네 드럽게,2
저게 교수야?,2
어떻게 아니고 다른사람도 대통령이 가명을쓰고 저런행동을했을까....,2
"물러나세요! 김성근감독,",2
말을 너는 무슨 해도 이제는 진실로 느껴지지 않는다.,2
개또라이년이 미친 나라를 말아먹네,2
죽어가는데 애들이 일말의 동정심도 들지 않았던거냐?,2
 어떤식으로 전남편을 아니 그자식을 제대로 법적대응을 할수있을까요 ?,2
한국을 파렴치한이 저런 말아먹고 있었구나.,2
"있으니, 그밥에 그나물들이  최순실이 여태 징계운운할 수 있는거니 그 맥부터 잘라내야 함",2
모고 인수인계고 어느날 사표 던지고 나올거같네요.,2
절로나오네요 제목만봐도 욕이,2
쉬운게없음근육 살빼는것만큼 사실 키우거나 공부를 잘하거나 이런건 디 뭔가를 해야하지만 살빼는건 안쳐먹기만해도 빠지거든 살찐건 자기관리 못하는게 맞음,2
일개 검찰이 못잡고.. 어떻게 언론사가 잡냐?? 이거 뭐냐? 일부러 안잡은 거냐? 검찰아?,2
써라.. 소설을 아주 음주에 도주에 살인에... 사형시켜라,2
유기하는것만 강아지를 때리고 학대는 아닙니다!,2
울화통임터진다 진짜 속터져서,2
 한국남자들이 가슴큰 여자 좋아해서 이 사단 난거래ㅋㅋㅋㅋㅋ,2
때려주고싶네 ㅉㅉ 진짜 생각없는,2
잡아 모조리 족쳐라 검찰이 살길이다,2
암덩어리들 좀먹는 나라를 ㅡㅡㅡㅡㅡ,2
시발 와 진짜 욕나온다저런것들이 대통령 하야?,2
!!!!!!!!!!! 거짓말 하지마라,2
평생기억하겠다 니얼굴 내가 이경재,2
심판 오늘 너무 한거 아니냐????,2
행위들 박사모 불법 엄정 조치해라~!,2
고철로 엿이나 바꿔먹어라!,2
안한게 쌍욕 다행이지,2
알고있다 국민이 하늘과땅,2
정말구제 너 김진태 불능양아치구나,2
왜 친일파들은 대부분 지금도 잘사냐?,2
욕도 짐승한테는 저런 아깝네요,2
대통령이 어떻게 개대중이처럼 부끄러운 줄 모를 수가 있냐,2
만들어놨어 나라를 쓰레기로 나라망신이다니들이,2
전국의 부결되면 탄핵안 새누리 당사는 개박살 날것이다,2
쫌 놈이라도 국민말 한 들어쳐먹어라,2
그래 더위쳐먹고 열폭하네 악플러들 댓글수 올려줘^^^^^^^^,2
 그냥 떨어지자니 복수하고싶네요,2
검찰에서 모든 걸 판검사님 제대로 자신이 한짓을 실토하지 안하면 최순실은 사형으로 심판하여 국민에게 광화문 네거리에 능지처참을 명하세요,2
훨씬 김태균보단 컨택스윙해도 넘기는데;;,2
나라망친 또 시작이구먼 교수늠들 그시간에 애들교육이나 잘시켜라 ㅆㅣㆍㅇ 느ㅁ의 시키들,2
또 왜 아줌마들 나와!!,2
베스트커플하나로 라미란이 그냥 차인표 끝이라니 ㅡㅡ,2
안물어봤지 있었으면 너네한테 여자가 ㅡ.ㅡ;;,2
뿌리뽑자! 새누리당 썩은,2
대체 이런 건 왜 법으로 금지를 안 하는 걸까,2
완장 하나만 차면 미쳐가는 인간 쓰레기!,2
않아.. 저런것들은 뒈지지도,2
사기꾼 등쳐먹는 새끼들.,2
축협니들때문에 인맥새기들 미친 한국축구가 이모양인거다,2
넘어가디? 점심 밥이,2
나가고 알맹이는 다빠져 쓰레기들만 남았네..,2
끌고 껴서 목줄 와라!!!,2
젊은 저년이 친구들에게 흑수저 헬조선 소리 나오게 대한민국 등어리에 빨대 꽂아 기생충처럼 지금까지 쪽쪽 빨고 있었구나 썩을년,2
대한민국의 한화와 공통점은 바로 윗대가리의 무능,2
술을 혼자 마시지는 않았을테니 주변인들 알리바이 털면 다 나올겁니다,2
악질이다 이색히,2
채널에이 군부 개인거 인증하냐 동아일보야!!,2
리콜해야것다!!! 니도 아이폰,2
ㄲ져라 그만 감옥으로 이제,2
정권에서 걍 이 한 모든 정책은 폐기 하는게 맞다.,2
무슨 사과하면 끝난다니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이미 끝난거지 븅 1딱들아 또 속으려고?? 에휴 한심하다,2
 저것들이 더 화나!,2
비오잖아 지금 시발,2
너무 아 진짜 화가나네요,2
북한에서 쓰레기 내려온다고 욕하더니 쓰레기 단속 잘해라고 전해라,2
하....소름끼쳐,2
"힘들고, 그놈 맥빠지게 할방법좀 알려주세여 ..열이 받아서 미치겠어여",2
정신병자가 아 정말 대통령을 했구나,2
씨부리는건 터진 아가리라고 예나 지금이나 여전하네ㅋㅋㅋㅋㅋㅋㄱㅐ ㅆ ㅣ발 신발련ㅋㅋㅋ,2
